system:index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,.geo
0000000000000000231e,ctb0754-15,5324.0,5280.0,1985,106,"{""type"":""Point"",""coordinates"":[-62.31666851447891,-12.03333010282905]}"
0000000000000000232a,ctb0754-44,5665.0,5149.0,1985,123,"{""type"":""Point"",""coordinates"":[-61.41667031245771,-12.550001682790768]}"
00000000000000002270,ctb0751-148,6209.0,5179.0,1985,128,"{""type"":""Point"",""coordinates"":[-63.53332977781058,-10.800000719759614]}"
00000000000000002321,ctb0754-24,0.0,0.0,1985,137,"{""type"":""Point"",""coordinates"":[-62.58332721657603,-12.6833288042888]}"
00000000000000002332,ctb0754-61,6284.0,5346.0,1985,190,"{""type"":""Point"",""coordinates"":[-60.93333051287051,-12.950000883689077]}"
00000000000000001e68,ctb0669-PERFIL-EXTRA-5,3709.0,3632.0,1985,14,"{""type"":""Point"",""coordinates"":[-62.23332791579002,-9.699998458188208]}"
00000000000000001e69,ctb0669-PERFIL-EXTRA-6,3300.0,3224.0,1985,14,"{""type"":""Point"",""coordinates"":[-62.25000049462884,-9.649998558075922]}"
00000000000000001e65,ctb0669-PERFIL-EXTRA-2,3247.0,3192.0,1985,15,"{""type"":""Point"",""coordinates"":[-62.09999633519092,-9.533330638113561]}"
00000000000000001e67,ctb0669-PERFIL-EXTRA-4,3440.0,3360.0,1985,19,"{""type"":""Point"",""coordinates"":[-62.066669013917476,-9.549998757851341]}"
00000000000000001e6b,ctb0669-PERFIL-EXTRA-8,3460.0,3413.0,1985,19,"{""type"":""Point"",""coordinates"":[-62.23332791579002,-9.683334797551483]}"
00000000000000001e5f,ctb0669-PERFIL-EXTRA-1,3691.0,3608.0,1985,22,"{""type"":""Point"",""coordinates"":[-62.25000049462884,-9.466667077364546]}"
00000000000000001e60,ctb0669-PERFIL-EXTRA-10,3844.0,3786.0,1985,32,"{""type"":""Point"",""coordinates"":[-62.25000049462884,-9.416667177252258]}"
00000000000000001e73,ctb0669-Perfil-15,3422.0,3310.0,1985,32,"{""type"":""Point"",""coordinates"":[-62.18333247477877,-9.599998657963631]}"
00000000000000001e64,ctb0669-PERFIL-EXTRA-15,5712.0,3897.0,1985,33,"{""type"":""Point"",""coordinates"":[-62.35000029485342,-9.399999057514476]}"
00000000000000001e75,ctb0669-Perfil-17,3818.0,3696.0,1985,35,"{""type"":""Point"",""coordinates"":[-62.96667167503972,-9.416667177252258]}"
00000000000000001e7a,ctb0669-Perfil-21,3136.0,3113.0,1985,35,"{""type"":""Point"",""coordinates"":[-61.98332841522857,-9.499998857739055]}"
00000000000000001e6e,ctb0669-Perfil-10,3401.0,3303.0,1985,37,"{""type"":""Point"",""coordinates"":[-62.23332791579002,-9.449998957626766]}"
00000000000000001e76,ctb0669-Perfil-18,3320.0,3255.0,1985,38,"{""type"":""Point"",""coordinates"":[-62.31666851447891,-9.416667177252256]}"
00000000000000001e7c,ctb0669-Perfil-4,3460.0,3431.0,1985,38,"{""type"":""Point"",""coordinates"":[-62.05000089417969,-9.499998857739055]}"
00000000000000001e70,ctb0669-Perfil-12,3949.0,3776.0,1985,39,"{""type"":""Point"",""coordinates"":[-62.09999633519092,-9.383335396877749]}"
00000000000000001e74,ctb0669-Perfil-16,3532.0,3476.0,1985,39,"{""type"":""Point"",""coordinates"":[-62.23332791579002,-9.633334897439193]}"
00000000000000001e6f,ctb0669-Perfil-11,3667.0,3551.0,1985,40,"{""type"":""Point"",""coordinates"":[-62.23332791579002,-9.533330638113561]}"
00000000000000001e80,ctb0669-Perfil-8,3817.0,3397.0,1985,40,"{""type"":""Point"",""coordinates"":[-62.25000049462884,-9.633334897439193]}"
00000000000000001e6c,ctb0669-PERFIL-EXTRA-9,4161.0,4107.0,1985,41,"{""type"":""Point"",""coordinates"":[-62.09999633519092,-9.583334997326903]}"
00000000000000001e71,ctb0669-Perfil-13,3422.0,3319.0,1985,41,"{""type"":""Point"",""coordinates"":[-62.066669013917476,-9.383335396877749]}"
00000000000000001e7e,ctb0669-Perfil-6,3714.0,3567.0,1985,43,"{""type"":""Point"",""coordinates"":[-62.000000994067406,-9.38333539687775]}"
00000000000000001e66,ctb0669-PERFIL-EXTRA-3,3469.0,3307.0,1985,44,"{""type"":""Point"",""coordinates"":[-62.066669013917476,-9.53333063811356]}"
00000000000000001e72,ctb0669-Perfil-14,3484.0,3448.0,1985,44,"{""type"":""Point"",""coordinates"":[-62.01666911380518,-9.383335396877749]}"
00000000000000001e79,ctb0669-Perfil-20,4110.0,3871.0,1985,44,"{""type"":""Point"",""coordinates"":[-62.066669013917476,-9.566666877589123]}"
00000000000000001e7d,ctb0669-Perfil-5,4211.0,3510.0,1985,44,"{""type"":""Point"",""coordinates"":[-62.03332831534085,-9.449998957626766]}"
00000000000000001e6d,ctb0669-Perfil-1,3533.0,3496.0,1985,45,"{""type"":""Point"",""coordinates"":[-62.25000049462884,-9.399999057514476]}"
00000000000000001e7f,ctb0669-Perfil-7,3811.0,3580.0,1985,45,"{""type"":""Point"",""coordinates"":[-62.083328215453136,-9.533330638113561]}"
00000000000000001e77,ctb0669-Perfil-19,3826.0,3762.0,1985,49,"{""type"":""Point"",""coordinates"":[-62.15000069440427,-9.599998657963631]}"
00000000000000001e78,ctb0669-Perfil-2,3449.0,3309.0,1985,49,"{""type"":""Point"",""coordinates"":[-62.31666851447891,-9.399999057514476]}"
00000000000000001e6a,ctb0669-PERFIL-EXTRA-7,3598.0,3476.0,1985,57,"{""type"":""Point"",""coordinates"":[-62.21667317335539,-9.483330738001275]}"
00000000000000001e7b,ctb0669-Perfil-3,3797.0,3694.0,1985,69,"{""type"":""Point"",""coordinates"":[-61.98332841522857,-9.416667177252258]}"
00000000000000001e63,ctb0669-PERFIL-EXTRA-14,8072.0,5825.0,1985,81,"{""type"":""Point"",""coordinates"":[-62.066669013917476,-9.416667177252258]}"
00000000000000001e62,ctb0669-PERFIL-EXTRA-12,7502.0,5829.0,1985,166,"{""type"":""Point"",""coordinates"":[-62.083328215453136,-9.416667177252258]}"
00000000000000001e61,ctb0669-PERFIL-EXTRA-11,11483.0,9277.0,1985,342,"{""type"":""Point"",""coordinates"":[-62.05000089417969,-9.533330638113561]}"
00000000000000000d9b,ctb0033-RO3326,0.0,0.0,1996,2,"{""type"":""Point"",""coordinates"":[-65.01666757964355,-9.437500097373956]}"
000000000000000008ee,ctb0033-RO2012,3982.0,3572.0,1996,3,"{""type"":""Point"",""coordinates"":[-64.8469452753473,-10.700000919535034]}"
00000000000000000b47,ctb0033-RO2612,0.0,0.0,1996,3,"{""type"":""Point"",""coordinates"":[-61.308612916629556,-12.256945102457253]}"
00000000000000000693,ctb0033-RO1066,3939.0,3744.0,1996,4,"{""type"":""Point"",""coordinates"":[-64.046389485919,-12.358055218844136]}"
00000000000000000d5f,ctb0033-RO3266,3454.0,3373.0,1996,4,"{""type"":""Point"",""coordinates"":[-62.07249705899432,-8.856942976619518]}"
00000000000000000780,ctb0033-RO1541,3279.0,3281.0,1996,5,"{""type"":""Point"",""coordinates"":[-60.914165296542805,-12.42333199916553]}"
000000000000000009e2,ctb0033-RO2254D,4748.0,4655.0,1996,5,"{""type"":""Point"",""coordinates"":[-61.84835142634076,-12.035925299642152]}"
00000000000000000a2b,ctb0033-RO2327,3160.0,3086.0,1996,5,"{""type"":""Point"",""coordinates"":[-62.891112207689076,-8.220276987309566]}"
000000000000000006b5,ctb0033-RO1103,3342.0,3153.0,1996,6,"{""type"":""Point"",""coordinates"":[-63.09694431231614,-11.97472413768361]}"
000000000000000006d4,ctb0033-RO1178,3348.0,3336.0,1996,6,"{""type"":""Point"",""coordinates"":[-63.65277571772923,-10.343335262674113]}"
00000000000000000764,ctb0033-RO1512,3535.0,3464.0,1996,6,"{""type"":""Point"",""coordinates"":[-60.44472005583812,-12.977500159885679]}"
000000000000000008fd,ctb0033-RO2027,3457.0,3347.0,1996,6,"{""type"":""Point"",""coordinates"":[-65.18111030829253,-10.903888856102794]}"
00000000000000000b74,ctb0033-RO2657,5385.0,4665.0,1996,6,"{""type"":""Point"",""coordinates"":[-61.397500637028955,-13.520279776515325]}"
00000000000000000b7a,ctb0033-RO2663,5018.0,4663.0,1996,6,"{""type"":""Point"",""coordinates"":[-61.877224105661824,-13.500276249189563]}"
00000000000000000d3e,ctb0033-RO3233,3472.0,3280.0,1996,6,"{""type"":""Point"",""coordinates"":[-62.093610902482396,-8.922500680307278]}"
00000000000000000de0,ctb0033-RO3395,3283.0,3216.0,1996,6,"{""type"":""Point"",""coordinates"":[-61.82027692610827,-11.860276850045867]}"
00000000000000000e4a,ctb0033-RO3501,3117.0,3080.0,1996,6,"{""type"":""Point"",""coordinates"":[-62.10666715036689,-10.782779671491204]}"
0000000000000000067a,ctb0033-RO1041,3249.0,3169.0,1996,7,"{""type"":""Point"",""coordinates"":[-63.44805392926446,-12.14249781481951]}"
00000000000000000692,ctb0033-RO1065,3300.0,3208.0,1996,7,"{""type"":""Point"",""coordinates"":[-64.0561103262155,-12.298334478435336]}"
00000000000000000781,ctb0033-RO1542,3287.0,3279.0,1996,7,"{""type"":""Point"",""coordinates"":[-60.91388883227748,-12.423889386797212]}"
00000000000000000889,ctb0033-RO1809,4157.0,4183.0,1996,7,"{""type"":""Point"",""coordinates"":[-60.70194330010615,-13.028057447629646]}"
00000000000000000991,ctb0033-RO2174,5724.0,3634.0,1996,7,"{""type"":""Point"",""coordinates"":[-65.17416748795232,-11.044720644673776]}"
000000000000000009a5,ctb0033-RO2194,3829.0,3698.0,1996,7,"{""type"":""Point"",""coordinates"":[-64.91027788760938,-10.832779571603492]}"
00000000000000000e46,ctb0033-RO3497,3084.0,3062.0,1996,7,"{""type"":""Point"",""coordinates"":[-62.24388706708457,-10.90639041179378]}"
0000000000000000067e,ctb0033-RO1045,3360.0,3180.0,1996,8,"{""type"":""Point"",""coordinates"":[-63.71916727331398,-12.18527843032627]}"
00000000000000000690,ctb0033-RO1063,3239.0,3159.0,1996,8,"{""type"":""Point"",""coordinates"":[-63.64444611696138,-12.031943322401425]}"
000000000000000006c2,ctb0033-RO1121,3275.0,3207.0,1996,8,"{""type"":""Point"",""coordinates"":[-63.10361066839104,-11.817777157905475]}"
00000000000000000762,ctb0033-RO1510,4016.0,3980.0,1996,8,"{""type"":""Point"",""coordinates"":[-60.21749764345768,-12.888331516119923]}"
0000000000000000091c,ctb0033-RO2058,3461.0,3405.0,1996,8,"{""type"":""Point"",""coordinates"":[-65.11944539982443,-10.343054339307745]}"
00000000000000000ae4,ctb0033-RO2512,4529.0,4311.0,1996,8,"{""type"":""Point"",""coordinates"":[-61.030833216505144,-12.929167963567375]}"
00000000000000000b73,ctb0033-RO2656,4875.0,4638.0,1996,8,"{""type"":""Point"",""coordinates"":[-61.306905080926086,-13.485739579755332]}"
00000000000000000bfc,ctb0033-RO2905,3491.0,3199.0,1996,8,"{""type"":""Point"",""coordinates"":[-64.65861068325395,-9.361387701492689]}"
00000000000000000d91,ctb0033-RO3316,3160.0,3151.0,1996,8,"{""type"":""Point"",""coordinates"":[-64.76777839524442,-9.575277401723328]}"
00000000000000000e41,ctb0033-RO3492,3570.0,3527.0,1996,8,"{""type"":""Point"",""coordinates"":[-62.33861175076293,-10.74083290788144]}"
00000000000000000696,ctb0033-RO1069,3453.0,3245.0,1996,9,"{""type"":""Point"",""coordinates"":[-63.78805592548866,-12.403890318572508]}"
0000000000000000069e,ctb0033-RO1077,4003.0,3293.0,1996,9,"{""type"":""Point"",""coordinates"":[-63.85916520998797,-12.219444062597772]}"
000000000000000006c4,ctb0033-RO1123,3312.0,3206.0,1996,9,"{""type"":""Point"",""coordinates"":[-62.994166492135264,-11.680833705453097]}"
000000000000000006c7,ctb0033-RO1127,3291.0,3182.0,1996,9,"{""type"":""Point"",""coordinates"":[-62.883888463982494,-11.805554761917978]}"
000000000000000006e5,ctb0033-RO1215,3726.0,3419.0,1996,9,"{""type"":""Point"",""coordinates"":[-63.156388588459635,-11.806388613814972]}"
00000000000000000700,ctb0033-RO1243,3593.0,3391.0,1996,9,"{""type"":""Point"",""coordinates"":[-63.333334636462475,-12.311109802953458]}"
0000000000000000077b,ctb0033-RO1536,3303.0,3280.0,1996,9,"{""type"":""Point"",""coordinates"":[-60.907779863834264,-12.614721075480482]}"
000000000000000007d1,ctb0033-RO1622,3721.0,3656.0,1996,9,"{""type"":""Point"",""coordinates"":[-60.81694351627451,-12.898333279782799]}"
0000000000000000081a,ctb0033-RO1697,3913.0,3759.0,1996,9,"{""type"":""Point"",""coordinates"":[-61.360556984801164,-12.583609927430588]}"
00000000000000000848,ctb0033-RO1744,4137.0,4180.0,1996,9,"{""type"":""Point"",""coordinates"":[-60.531110679647576,-13.074164552522276]}"
00000000000000000911,ctb0033-RO2047,3429.0,3311.0,1996,9,"{""type"":""Point"",""coordinates"":[-65.20250061604591,-10.845278431856304]}"
00000000000000000aee,ctb0033-RO2522,3741.0,3662.0,1996,9,"{""type"":""Point"",""coordinates"":[-61.033334772196135,-12.855557123377091]}"
00000000000000000ba2,ctb0033-RO2791,3155.0,3086.0,1996,9,"{""type"":""Point"",""coordinates"":[-62.896944711866986,-10.96500083604027]}"
00000000000000000d37,ctb0033-RO3226,3686.0,3405.0,1996,9,"{""type"":""Point"",""coordinates"":[-61.849443906098855,-9.440835504961933]}"
00000000000000000d87,ctb0033-RO3306,3218.0,3176.0,1996,9,"{""type"":""Point"",""coordinates"":[-64.52749527587844,-9.524443649714042]}"
00000000000000000ddf,ctb0033-RO3394,3459.0,3405.0,1996,9,"{""type"":""Point"",""coordinates"":[-61.793611501808655,-11.859723921515238]}"
00000000000000000ef7,ctb0033-RO3683,3208.0,3126.0,1996,9,"{""type"":""Point"",""coordinates"":[-61.65527680982761,-11.441946284716842]}"
000000000000000006a3,ctb0033-RO1084,3530.0,3293.0,1996,10,"{""type"":""Point"",""coordinates"":[-63.56638955302081,-12.05361009442012]}"
000000000000000006b6,ctb0033-RO1104,3141.0,3095.0,1996,10,"{""type"":""Point"",""coordinates"":[-63.08388806443165,-11.888890901505828]}"
000000000000000006bb,ctb0033-RO1110,3756.0,3517.0,1996,10,"{""type"":""Point"",""coordinates"":[-63.417223704580934,-11.876668505518335]}"
000000000000000006cd,ctb0033-RO1148,3246.0,3086.0,1996,10,"{""type"":""Point"",""coordinates"":[-63.62138810541402,-10.04249755100233]}"
00000000000000000774,ctb0033-RO1529,3329.0,3271.0,1996,10,"{""type"":""Point"",""coordinates"":[-60.98583196867378,-12.719166599455344]}"
00000000000000000783,ctb0033-RO1544,3370.0,3348.0,1996,10,"{""type"":""Point"",""coordinates"":[-60.754168291644106,-12.357221366947142]}"
00000000000000000795,ctb0033-RO1562,4118.0,4085.0,1996,10,"{""type"":""Point"",""coordinates"":[-60.35250138695181,-12.786111083570729]}"
00000000000000000799,ctb0033-RO1566,4095.0,4044.0,1996,10,"{""type"":""Point"",""coordinates"":[-60.43527567980692,-12.774165151848546]}"
000000000000000007c0,ctb0033-RO1604,3508.0,3454.0,1996,10,"{""type"":""Point"",""coordinates"":[-60.49027869130118,-12.37027761483163]}"
000000000000000008e8,ctb0033-RO2006,3223.0,3126.0,1996,10,"{""type"":""Point"",""coordinates"":[-65.2580565560708,-10.745278631631725]}"
00000000000000000904,ctb0033-RO2034,3411.0,3316.0,1996,10,"{""type"":""Point"",""coordinates"":[-65.28527936800208,-10.306668074711627]}"
0000000000000000092f,ctb0033-RO2077,3280.0,3206.0,1996,10,"{""type"":""Point"",""coordinates"":[-65.22305707190229,-10.221668690430842]}"
000000000000000009db,ctb0033-RO2248,3546.0,3384.0,1996,10,"{""type"":""Point"",""coordinates"":[-61.67333170999301,-12.22055437876008]}"
00000000000000000a5f,ctb0033-RO2379,4324.0,4237.0,1996,10,"{""type"":""Point"",""coordinates"":[-63.90305614165704,-8.67166732784884]}"
00000000000000000b06,ctb0033-RO2546,3382.0,3301.0,1996,10,"{""type"":""Point"",""coordinates"":[-61.409446568751136,-12.783609527879745]}"
00000000000000000b0f,ctb0033-RO2555,3269.0,3252.0,1996,10,"{""type"":""Point"",""coordinates"":[-60.884998316552206,-12.519443463271505]}"
00000000000000000b40,ctb0033-RO2604,3373.0,3375.0,1996,10,"{""type"":""Point"",""coordinates"":[-61.03221999693277,-12.355553663153154]}"
00000000000000000dcb,ctb0033-RO3374,3341.0,3225.0,1996,10,"{""type"":""Point"",""coordinates"":[-61.70222222571829,-11.640001717106694]}"
00000000000000000e58,ctb0033-RO3515,,,1996,10,"{""type"":""Point"",""coordinates"":[-61.804723581633844,-10.584443315734985]}"
00000000000000000e7e,ctb0033-RO3553,3174.0,3127.0,1996,10,"{""type"":""Point"",""coordinates"":[-62.36527717506253,-10.205000570693059]}"
00000000000000000ea7,ctb0033-RO3603,3209.0,3093.0,1996,10,"{""type"":""Point"",""coordinates"":[-62.86639095144878,-11.008334380077658]}"
00000000000000000f06,ctb0033-RO3708,3223.0,3157.0,1996,10,"{""type"":""Point"",""coordinates"":[-63.858331358090965,-8.893057236051373]}"
00000000000000000f89,ctb0033-RO3872,3169.0,3095.0,1996,10,"{""type"":""Point"",""coordinates"":[-62.3855571666536,-11.512779104950827]}"
0000000000000000067c,ctb0033-RO1043,3419.0,3360.0,1996,11,"{""type"":""Point"",""coordinates"":[-63.44527590930817,-12.20666873807965]}"
00000000000000000694,ctb0033-RO1067,3550.0,3355.0,1996,11,"{""type"":""Point"",""coordinates"":[-64.01333416980981,-12.396109187234243]}"
000000000000000006a8,ctb0033-RO1089,3619.0,3361.0,1996,11,"{""type"":""Point"",""coordinates"":[-64.32277794651473,-12.138056550170278]}"
000000000000000006d1,ctb0033-RO1154,3241.0,3199.0,1996,11,"{""type"":""Point"",""coordinates"":[-63.62083517688339,-9.713612093704379]}"
00000000000000000763,ctb0033-RO1511,3549.0,3406.0,1996,11,"{""type"":""Point"",""coordinates"":[-60.4036116032264,-12.992777040094783]}"
00000000000000000797,ctb0033-RO1564,4070.0,4002.0,1996,11,"{""type"":""Point"",""coordinates"":[-60.416944315376206,-12.773888687583232]}"
000000000000000007d6,ctb0033-RO1628,3559.0,3440.0,1996,11,"{""type"":""Point"",""coordinates"":[-60.80722267597801,-12.968889635751475]}"
000000000000000007f0,ctb0033-RO1654,4766.0,4096.0,1996,11,"{""type"":""Point"",""coordinates"":[-60.389445039179606,-12.508612306812683]}"
00000000000000000800,ctb0033-RO1670,4237.0,4134.0,1996,11,"{""type"":""Point"",""coordinates"":[-60.153054715033285,-12.459722722862704]}"
000000000000000008cb,ctb0033-RO1876,4385.0,4306.0,1996,11,"{""type"":""Point"",""coordinates"":[-60.76222142814663,-13.491112796524733]}"
000000000000000008eb,ctb0033-RO2009,3817.0,3643.0,1996,11,"{""type"":""Point"",""coordinates"":[-65.00527903555306,-10.665835287263535]}"
000000000000000008f3,ctb0033-RO2017,3526.0,3422.0,1996,11,"{""type"":""Point"",""coordinates"":[-65.10333466771833,-10.623888523653767]}"
00000000000000000901,ctb0033-RO2031,3811.0,3546.0,1996,11,"{""type"":""Point"",""coordinates"":[-65.28472198037039,-10.632222583522656]}"
00000000000000000918,ctb0033-RO2054,3420.0,3339.0,1996,11,"{""type"":""Point"",""coordinates"":[-65.29638698872621,-10.399444131229622]}"
