"system.index","id","mean_prediction","median_prediction","sampling_year","soc_stock_tha","longitude","latitude"
"00000000000000000d80","ctb0033-RO3299",3932,3789,1996,19,-62.5513866757302,-9.17638851698733
"00000000000000000d83","ctb0033-RO3302",3979,3953,1996,19,-66.1311128695271,-9.76416492234729
"00000000000000000d8c","ctb0033-RO3311",3425,3384,1996,19,-64.5088874471824,-9.33527966482476
"00000000000000000daa","ctb0033-RO3341",3841,3748,1996,19,-64.8761122553379,-9.34722113744589
"00000000000000000dd1","ctb0033-RO3380",3738,3632,1996,19,-61.5433355369819,-11.7805570414124
"00000000000000000ddd","ctb0033-RO3392",3567,3446,1996,19,-61.7461131573874,-11.7747200781334
"00000000000000000dde","ctb0033-RO3393",0,0,1996,19,-61.7477764020803,-11.7266688051815
"00000000000000000dea","ctb0033-RO3405",3213,3194,1996,19,-62.5999997954149,-9.42277614569548
"00000000000000000e2a","ctb0033-RO3469",3330,3278,1996,19,-61.9722207945044,-8.96805485666928
"00000000000000000e36","ctb0033-RO3481",3670,3602,1996,19,-62.754445219502,-9.99777722653733
"00000000000000000e3b","ctb0033-RO3486",3240,3175,1996,19,-62.7244443876144,-10.1513887987275
"00000000000000000e3d","ctb0033-RO3488",3278,3238,1996,19,-62.5322214594025,-10.1533329667868
"00000000000000000e3e","ctb0033-RO3489",3454,3398,1996,19,-62.4986132147627,-10.1261101548555
"00000000000000000e47","ctb0033-RO3498",3260,3135,1996,19,-62.2263895545508,-10.8647201124493
"00000000000000000e56","ctb0033-RO3513",3625,3622,1996,19,-61.8758328661331,-10.6119425919316
"00000000000000000ea0","ctb0033-RO3596",4676,4042,1996,19,-62.9216659681073,-8.04527956646709
"00000000000000000ed9","ctb0033-RO3653",3514,3493,1996,19,-62.2174981070503,-11.1274993966299
"00000000000000000ee0","ctb0033-RO3660",3360,3337,1996,19,-62.0463890223264,-11.123334596246
"00000000000000000f0a","ctb0033-RO3712",3579,3494,1996,19,-63.7597227973951,-8.85694297661952
"00000000000000000f15","ctb0033-RO3723",3377,3339,1996,19,-64.0405569817411,-9.17472081319334
"00000000000000000f2b","ctb0033-RO3745",3399,3279,1996,19,-64.1849961830643,-9.10749986481264
"00000000000000000f38","ctb0033-RO3758",3224,3095,1996,19,-61.6169463771722,-11.0197229241682
"00000000000000000f56","ctb0033-RO3788",3366,3288,1996,19,-61.8186092223143,-10.7038892556536
"00000000000000000f59","ctb0033-RO3791",3450,3382,1996,19,-61.7636106699211,-10.7255560276723
"00000000000000000f71","ctb0033-RO3848",3574,3429,1996,19,-62.6105544876084,-11.8455573574684
"00000000000000000f8e","ctb0033-RO3877",3435,3242,1996,19,-62.2699995628536,-11.68416465394
"00000000000000000f9e","ctb0033-RO3893",3296,3246,1996,19,-64.2830562743306,-9.11305590472524
"00000000000000000fa9","ctb0033-RO3904",3284,3224,1996,19,-62.0408329824138,-11.5005567089633
"00000000000000000fb8","ctb0033-RO3919",3358,3143,1996,19,-61.9597219342516,-11.9050016336119
"00000000000000000fcc","ctb0033-RO3940",3757,3650,1996,19,-62.0355534067665,-11.7955574573562
"00000000000000000680","ctb0033-RO1047",4337,3786,1996,20,-63.7580550936011,-12.2341680142762
"0000000000000000069d","ctb0033-RO1076",3534,3262,1996,20,-63.8633344694729,-12.0655560261423
"000000000000000006a2","ctb0033-RO1082",3269,3175,1996,20,-63.4497216330585,-12.0675001942016
"000000000000000006ae","ctb0033-RO1096",4166,3936,1996,20,-64.3447211827987,-12.2536096948693
"000000000000000006b0","ctb0033-RO1098",3972,3551,1996,20,-64.3316649349143,-12.2183337464355
"000000000000000006b2","ctb0033-RO1100",4572,4187,1996,20,-64.3180557584991,-12.2844443786539
"0000000000000000073e","ctb0033-RO1340",3465,3453,1996,20,-63.7649979139413,-10.3180566188021
"0000000000000000076f","ctb0033-RO1524",4388,4307,1996,20,-61.110833948505,-12.5374983634369
"000000000000000007d4","ctb0033-RO1625",3450,3337,1996,20,-60.8525003880747,-12.9308312082603
"0000000000000000081f","ctb0033-RO1703",5133,5010,1996,20,-60.4847226513886,-13.1916663243816
"00000000000000000843","ctb0033-RO1739",3758,3691,1996,20,-60.5811105797599,-12.9588878720886
"000000000000000008e0","ctb0033-RO1897",3794,3705,1996,20,-64.5011107749452,-9.21222185305282
"00000000000000000907","ctb0033-RO2037",3723,3664,1996,20,-64.7491661074473,-10.5552763357444
"00000000000000000908","ctb0033-RO2038",3555,3471,1996,20,-64.7638900591258,-10.5580543557007
"00000000000000000916","ctb0033-RO2052",3489,3447,1996,20,-65.0911122717308,-10.9686127078936
"0000000000000000091e","ctb0033-RO2060",3564,3509,1996,20,-65.2794424047231,-10.1169422430896
"00000000000000000939","ctb0033-RO2086",3495,3447,1996,20,-65.0947241435841,-10.8083347796285
"00000000000000000968","ctb0033-RO2133",3383,3319,1996,20,-64.8775034948666,-11.7419456853906
"00000000000000000979","ctb0033-RO2150",4002,3567,1996,20,-64.9608351753534,-11.219446060352
"00000000000000000a1c","ctb0033-RO2312",3749,3665,1996,20,-61.7302788895466,-12.2638879227975
"00000000000000000ab9","ctb0033-RO2469",3351,3247,1996,20,-61.9200002620675,-12.4763908426005
"00000000000000000add","ctb0033-RO2505",5016,4699,1996,20,-60.9352791400309,-12.9300018154644
"00000000000000000aed","ctb0033-RO2521",4149,4134,1996,20,-61.0363892564177,-12.8538894195831
"00000000000000000b42","ctb0033-RO2606",3385,3336,1996,20,-61.4436122010226,-12.1780546866197
"00000000000000000b59","ctb0033-RO2630",4723,4419,1996,20,-62.4949968838083,-13.0777764243756
"00000000000000000b92","ctb0033-RO2687",3187,3136,1996,20,-61.9658353617959,-9.57583478935501
"00000000000000000b9a","ctb0033-RO2695",3412,3305,1996,20,-62.1338899622982,-9.69861167776059
"00000000000000000bfd","ctb0033-RO2906",3768,3688,1996,20,-64.5597211991917,-9.45555499753936
"00000000000000000c11","ctb0033-RO2926",3490,3463,1996,20,-65.2805571799865,-9.93777556276216
"00000000000000000c21","ctb0033-RO2942",3506,3447,1996,20,-65.5363891847258,-9.70388679430681
"00000000000000000c77","ctb0033-RO3028",4371,4022,1996,20,-62.6222239550652,-12.1105572739737
"00000000000000000c84","ctb0033-RO3041",3646,3502,1996,20,-60.4733341072981,-11.8630548700022
"00000000000000000cc2","ctb0033-RO3103",3793,3704,1996,20,-61.1858315691229,-11.3727767091758
"00000000000000000d8d","ctb0033-RO3312",3429,3384,1996,20,-64.5694464985893,-9.38527956493705
"00000000000000000db1","ctb0033-RO3348",5157,3904,1996,20,-64.7988895432943,-9.36277894102136
"00000000000000000e00","ctb0033-RO3427",3742,3618,1996,20,-62.5455541715523,-9.56750072948612
"00000000000000000e08","ctb0033-RO3435",3384,3336,1996,20,-62.753611367605,-9.74694387407889
"00000000000000000e2b","ctb0033-RO3470",3664,3606,1996,20,-62.895277008073,-9.94277867414412
"00000000000000000e31","ctb0033-RO3476",3399,3335,1996,20,-62.730000427527,-10.0694438986683
"00000000000000000e4c","ctb0033-RO3503",3267,3184,1996,20,-62.0525024498707,-10.9086110441184
"00000000000000000e75","ctb0033-RO3544",3224,3188,1996,20,-62.0724970589943,-10.2486105789958
"00000000000000000e8e","ctb0033-RO3569",3268,3189,1996,20,-62.3694464345475,-10.3161124507428
"00000000000000000eae","ctb0033-RO3610",3255,3151,1996,20,-62.6463878236739,-11.1888878408327
"00000000000000000ecb","ctb0033-RO3639",3124,3065,1996,20,-62.3497238305881,-11.1858333566111
"00000000000000000ede","ctb0033-RO3658",3342,3247,1996,20,-62.0175029657022,-10.9880543884866
"00000000000000000f49","ctb0033-RO3775",3883,3787,1996,20,-61.6836099379212,-11.0199993884335
"00000000000000000f52","ctb0033-RO3784",3238,3142,1996,20,-61.5994444055374,-10.8288867763838
"00000000000000000f6e","ctb0033-RO3845",3142,3082,1996,20,-62.753611367605,-11.6827778735124
"00000000000000000f7d","ctb0033-RO3860",3410,3337,1996,20,-62.5272228071216,-11.8663902775901
"00000000000000000fa3","ctb0033-RO3898",3616,3479,1996,20,-64.349166906549,-9.24888904101531
"00000000000000000642","ctb0033-RO0655E",3323,3208,1996,21,-62.3068986240708,-10.6999697058277
"0000000000000000066b","ctb0033-RO1026",3624,3489,1996,21,-63.8319423980567,-12.083887390573
"000000000000000006cc","ctb0033-RO1132",3358,3224,1996,21,-62.7524965923417,-12.0044440462048
"000000000000000006df","ctb0033-RO1209",3877,3488,1996,21,-64.11805615805,-12.4566682386411
"00000000000000000766","ctb0033-RO1514",3522,3472,1996,21,-60.4044454551234,-12.953331832176
"000000000000000007d5","ctb0033-RO1627",4024,3983,1996,21,-60.8319439322183,-12.9677793195892
"000000000000000007e3","ctb0033-RO1641",3549,3433,1996,21,-61.1736091731354,-12.7127767076458
"0000000000000000080e","ctb0033-RO1684",3617,3436,1996,21,-63.9505544860783,-11.5980549534969
"0000000000000000093f","ctb0033-RO2092",3331,3246,1996,21,-65.1019434281897,-10.7650012355911
"0000000000000000096e","ctb0033-RO2139",3433,3383,1996,21,-64.8480555915096,-11.7452766338775
"0000000000000000098e","ctb0033-RO2171",3484,3215,1996,21,-64.8866669475314,-11.1875010604051
"0000000000000000099d","ctb0033-RO2186",3454,3339,1996,21,-65.0655571635935,-10.9330558360934
"000000000000000009c1","ctb0033-RO2222",4106,4011,1996,21,-62.0086115182016,-12.1855548945916
"000000000000000009e7","ctb0033-RO2259",3694,3552,1996,21,-61.7888893137931,-12.3022228145539
"00000000000000000a04","ctb0033-RO2288",3684,3526,1996,21,-61.6308320178526,-12.2436123903074
"00000000000000000a0c","ctb0033-RO2296",3379,3305,1996,21,-61.5238893972878,-12.1766679061921
"00000000000000000a33","ctb0033-RO2335",3411,3375,1996,21,-62.9838882642071,-8.4872210718741
"00000000000000000a61","ctb0033-RO2381",3870,3832,1996,21,-63.7094464330175,-8.69055607991124
"00000000000000000a73","ctb0033-RO2399",3479,3381,1996,21,-63.9366688453979,-8.8347232760702
"00000000000000000ae1","ctb0033-RO2509",4744,4611,1996,21,-60.9713889403617,-12.9266664078764
"00000000000000000aff","ctb0033-RO2539",3555,3411,1996,21,-61.2350020764393,-12.8986097440481
"00000000000000000b3e","ctb0033-RO2602",3339,3281,1996,21,-60.9727757207893,-12.3591655350064
"00000000000000000b5d","ctb0033-RO2634",3561,3368,1996,21,-62.2941678905632,-13.0474991282227
"00000000000000000b6a","ctb0033-RO2647",8834,7214,1996,21,-61.5166656535812,-13.4777756252739
"00000000000000000bb0","ctb0033-RO2811",3400,3367,1996,21,-61.0927790483396,-11.9513896618709
"00000000000000000bbb","ctb0033-RO2822",3690,3575,1996,21,-60.6824971604121,-11.7141654858276
"00000000000000000bf9","ctb0033-RO2902",3490,3404,1996,21,-64.6494427714881,-9.37833228549578
"00000000000000000c02","ctb0033-RO2911",3410,3383,1996,21,-64.6769465067857,-9.35361102925548
"00000000000000000c0e","ctb0033-RO2923",3807,3741,1996,21,-65.2716657324859,-9.84944522999445
"00000000000000000c10","ctb0033-RO2925",3673,3523,1996,21,-65.2975017639896,-9.96583222659044
"00000000000000000c27","ctb0033-RO2948",3444,3399,1996,21,-65.6108338768131,-9.82333273422547
"00000000000000000c2b","ctb0033-RO2952",3540,3480,1996,21,-65.6852785689004,-9.7405539822693
"00000000000000000c2c","ctb0033-RO2953",NA,NA,1996,21,-65.7356842472085,-9.76490513312217
"00000000000000000c2d","ctb0033-RO2954",5276,3911,1996,21,-65.5872229367351,-9.71055760948277
"00000000000000000c44","ctb0033-RO2977",3685,3623,1996,21,-66.6383311552555,-9.82360919849078
"00000000000000000c55","ctb0033-RO2994",NA,NA,1996,21,-66.4280577859792,-9.86916783395384
"00000000000000000caa","ctb0033-RO3079",3675,3568,1996,21,-61.2963905206421,-11.2491659688732
"00000000000000000ce6","ctb0033-RO3139",3533,3442,1996,21,-61.206111560714,-11.5816677571255
"00000000000000000d1e","ctb0033-RO3201",3273,3222,1996,21,-62.3025019504321,-9.76499877424429
"00000000000000000da7","ctb0033-RO3338",3416,3384,1996,21,-65.0491655081211,-9.54888844168904
"00000000000000000db3","ctb0033-RO3350",3786,3681,1996,21,-64.8355567312568,-9.43416468978598
"00000000000000000dbf","ctb0033-RO3362",3650,3608,1996,21,-61.7816655700865,-11.641945885166
"00000000000000000dc0","ctb0033-RO3363",3557,3474,1996,21,-61.7794449377619,-11.6724996455842
"00000000000000000dd6","ctb0033-RO3385",3554,3435,1996,21,-61.5938883656248,-11.8869422743455
"00000000000000000dd8","ctb0033-RO3387",3657,3608,1996,21,-61.6680565934468,-11.7886101779149
"00000000000000000de6","ctb0033-RO3401",3464,3433,1996,21,-62.5463880234493,-9.08777726085325
"00000000000000000def","ctb0033-RO3410",3283,3207,1996,21,-62.6752783393991,-9.25110967333992
"00000000000000000df1","ctb0033-RO3412",3333,3224,1996,21,-62.7158338634802,-9.12666508114035
"00000000000000000dfc","ctb0033-RO3423",3339,3304,1996,21,-62.6300006273025,-9.67389042152028
"00000000000000000e0a","ctb0033-RO3437",3509,3410,1996,21,-62.6255549035522,-9.75333376588848
"00000000000000000e32","ctb0033-RO3477",3680,3633,1996,21,-62.682778547371,-10.0680571182407
"00000000000000000e66","ctb0033-RO3529",3547,3520,1996,21,-62.0905564182608,-10.5541660195821
"00000000000000000e6a","ctb0033-RO3533",3535,3380,1996,21,-62.2680553947943,-10.5697238231576
"00000000000000000e72","ctb0033-RO3541",3263,3207,1996,21,-62.2513872750565,-10.3249994391423
"00000000000000000e86","ctb0033-RO3561",3602,3475,1996,21,-62.1338899622982,-10.0244426508369
"00000000000000000e8b","ctb0033-RO3566",3211,3143,1996,21,-62.167498206938,-10.1747232745402
"00000000000000000eef","ctb0033-RO3675",3658,3470,1996,21,-62.1786102867632,-11.3894448289136
"00000000000000000f28","ctb0033-RO3742",3936,3858,1996,21,-63.9802788537006,-8.63638692031398
"00000000000000000f41","ctb0033-RO3767",3264,3144,1996,21,-61.7533324419929,-11.1777757610075
"00000000000000000f46","ctb0033-RO3772",3653,3592,1996,21,-61.7858348295714,-11.3413890968606
"00000000000000000f4d","ctb0033-RO3779",3540,3510,1996,21,-61.7261096300616,-10.938611876006
"00000000000000000f81","ctb0033-RO3864",3877,3667,1996,21,-62.3849997790219,-11.7327777736247
"00000000000000000f83","ctb0033-RO3866",3860,3743,1996,21,-62.3844423913902,-11.8452764341021
"00000000000000000f95","ctb0033-RO3884",3799,3694,1996,21,-62.2000005945166,-11.714446409194
"00000000000000000fae","ctb0033-RO3909",3566,3431,1996,21,-61.8152782738274,-11.9152798615401
"00000000000000000fb3","ctb0033-RO3914",3645,3562,1996,21,-61.9630573418396,-11.7172244291503
"00000000000000000fc2","ctb0033-RO3930",3981,3872,1996,21,-62.2402796543323,-11.7405544458619
"00000000000000000fcf","ctb0033-RO3943",3736,3650,1996,21,-62.1091687060579,-11.6505564093002
"00000000000000000fd0","ctb0033-RO3944",3621,3560,1996,21,-62.1049994465729,-11.5719424577279
"0000000000000000065e","ctb0033-RO1013",3360,3288,1996,22,-64.1050043692665,-12.0791652025574
"00000000000000000669","ctb0033-RO1024",3329,3260,1996,22,-63.8211112415978,-12.1200016500049
"0000000000000000069a","ctb0033-RO1073",4863,4301,1996,22,-63.7963899853576,-12.2858311590815
"000000000000000006f1","ctb0033-RO1228",3917,3489,1996,22,-63.0186112841103,-12.5244465746535
"000000000000000006f4","ctb0033-RO1231",4179,4003,1996,22,-63.0086095204474,-12.5247230389188
"00000000000000000707","ctb0033-RO1250",3601,3249,1996,22,-63.4669426813269,-12.3591655350064
"00000000000000000720","ctb0033-RO1275",3819,3567,1996,22,-64.2161117902153,-11.9122209182175
"00000000000000000744","ctb0033-RO1346",3173,3123,1996,22,-63.9630533463312,-10.4249992393669
"00000000000000000772","ctb0033-RO1527",4093,4005,1996,22,-60.9913880085864,-12.6108327393619
"00000000000000000786","ctb0033-RO1547",4035,4014,1996,22,-60.8880572598749,-12.3325001107068
"00000000000000000791","ctb0033-RO1558",4293,4206,1996,22,-59.9719438666465,-12.4799982553527
"0000000000000000080b","ctb0033-RO1681",3446,3375,1996,22,-60.5644424600221,-12.4188907345163
"00000000000000000880","ctb0033-RO1800",3598,3506,1996,22,-60.3238873354918,-12.9486096441604
"000000000000000008a1","ctb0033-RO1833",4324,4299,1996,22,-60.8286129837314,-13.3252788283471
"000000000000000008c8","ctb0033-RO1873",4295,4268,1996,22,-60.8483311285897,-13.5836123887774
"000000000000000008e5","ctb0033-RO2003",3504,3456,1996,22,-65.2708318805889,-10.7436109278377
"00000000000000000932","ctb0033-RO2080",3635,3533,1996,22,-64.4138907583398,-9.24722133722131
"0000000000000000097f","ctb0033-RO2156",3444,3373,1996,22,-64.8341654917281,-11.2905553448513
"000000000000000009f5","ctb0033-RO2273",4296,4174,1996,22,-61.5138876336249,-11.9966673739676
"00000000000000000a12","ctb0033-RO2302",4327,4276,1996,22,-61.5438884655125,-12.3286117745882
"00000000000000000a26","ctb0033-RO2322",4551,4245,1996,22,-63.0130552441977,-8.11611238670107
"00000000000000000a38","ctb0033-RO2340",3911,3871,1996,22,-63.0016667001072,-8.35111147131872
"00000000000000000a3a","ctb0033-RO2342",3560,3442,1996,22,-62.9844456518388,-8.20888844321907
"00000000000000000a64","ctb0033-RO2384",3684,3655,1996,22,-63.8461089621035,-8.69694597172082
"00000000000000000a8d","ctb0033-RO2425",4214,4108,1996,22,-62.0636100705948,-12.3569449026818
"00000000000000000abc","ctb0033-RO2472",4287,4145,1996,22,-61.9494437063234,-12.3438886547973
"00000000000000000b07","ctb0033-RO2547",3704,3594,1996,22,-61.4094465687511,-12.7838904512461
"00000000000000000b18","ctb0033-RO2564",4182,4145,1996,22,-61.1022234243708,-12.3041669826132
"00000000000000000b70","ctb0033-RO2653",4751,4413,1996,22,-61.4266676170196,-13.4399981211491
"00000000000000000b7f","ctb0033-RO2668",3785,3599,1996,22,-62.2780571584571,-12.8080543198547
"00000000000000000b8e","ctb0033-RO2683",3474,3424,1996,22,-61.9852770423889,-9.761386902391
"00000000000000000bb3","ctb0033-RO2814",3919,3951,1996,22,-60.8813909038,-11.7675007935279
"00000000000000000c71","ctb0033-RO3022",5038,4290,1996,22,-62.5788904110278,-12.2416682222481
"00000000000000000c75","ctb0033-RO3026",4696,4034,1996,22,-62.6036116672682,-12.157221766498
"00000000000000000ca8","ctb0033-RO3077",3669,3508,1996,22,-61.2966669849074,-11.3791666009854
"00000000000000000ce2","ctb0033-RO3135",3785,3685,1996,22,-61.1702782246485,-11.5038876574503
"00000000000000000d1d","ctb0033-RO3200",3840,3767,1996,22,-62.2533314431158,-9.76916803372926
"00000000000000000d44","ctb0033-RO3239",3809,3694,1996,22,-62.1049994465729,-9.28916810083108
"00000000000000000d4f","ctb0033-RO3250",3405,3281,1996,22,-61.8761093303985,-9.3122216532774
"00000000000000000d77","ctb0033-RO3290",3317,3213,1996,22,-62.2761129903978,-9.67249918199161
"00000000000000000d90","ctb0033-RO3315",3362,3311,1996,22,-64.8036117313099,-9.57083167797304
"00000000000000000d9f","ctb0033-RO3330",0,0,1996,22,-65.0805575795373,-9.42055551337086
"00000000000000000da8","ctb0033-RO3339",4017,3985,1996,22,-65.0411123716185,-9.52360979781705
"00000000000000000e07","ctb0033-RO3434",3512,3439,1996,22,-62.8319443958109,-9.75055574593218
"00000000000000000e1b","ctb0033-RO3454",3924,3873,1996,22,-61.6125006534219,-9.13639038053792
"00000000000000000e1d","ctb0033-RO3456",3504,3431,1996,22,-61.6127771176872,-9.05111007289077
"00000000000000000e25","ctb0033-RO3464",3486,3448,1996,22,-61.6833334736559,-8.99833215282218
"00000000000000000e37","ctb0033-RO3482",3226,3188,1996,22,-62.7222237552898,-10.022779406144
"00000000000000000e48","ctb0033-RO3499",3686,3503,1996,22,-62.2080537310191,-10.8274999959562
"00000000000000000e55","ctb0033-RO3512",3430,3351,1996,22,-61.8916671339739,-10.6766664437224
"00000000000000000e71","ctb0033-RO3540",3247,3151,1996,22,-62.3141669587879,-10.3852775671828
"00000000000000000e88","ctb0033-RO3563",3273,3207,1996,22,-62.167498206938,-10.0588892064748
"00000000000000000ece","ctb0033-RO3642",3161,3119,1996,22,-62.4872202115711,-11.1838891885518
"00000000000000000ed7","ctb0033-RO3651",3814,3766,1996,22,-62.5466644877146,-11.4416653613505
"00000000000000000ef8","ctb0033-RO3684",3256,3191,1996,22,-61.6061107616123,-11.5086098454659
"00000000000000000f34","ctb0033-RO3754",3672,3598,1996,22,-61.5894426418745,-11.359443997026
"00000000000000000f45","ctb0033-RO3771",4278,4184,1996,22,-61.8433349376556,-11.2558323249481
"00000000000000000f55","ctb0033-RO3787",3636,3643,1996,22,-61.7641680575528,-10.8313883320748
"00000000000000000f87","ctb0033-RO3870",3533,3307,1996,22,-62.3847233147566,-11.7183347453126
"00000000000000000fa6","ctb0033-RO3901",3383,3281,1996,22,-61.8749990142362,-11.4991654694347
"0000000000000000065d","ctb0033-RO1012",4046,3793,1996,23,-64.1149972147273,-12.0475011259769
"00000000000000000687","ctb0033-RO1054",3380,3170,1996,23,-64.066665018409,-12.1661132139986
"000000000000000006ba","ctb0033-RO1109",3152,3112,1996,23,-63.3908347445467,-11.921946217615
"000000000000000006e1","ctb0033-RO1211",3251,3119,1996,23,-63.4952758094205,-12.0547204105824
"0000000000000000070f","ctb0033-RO1258",NA,NA,1996,23,-64.1038895940032,-11.8016664257994
"00000000000000000729","ctb0033-RO1284",3477,3131,1996,23,-63.9969425143373,-12.0316668581361
"0000000000000000074d","ctb0033-RO1370",3720,3623,1996,23,-63.3747240124406,-10.04138723484
"00000000000000000773","ctb0033-RO1528",4552,4468,1996,23,-60.8847218522869,-12.6416674231465
"0000000000000000078b","ctb0033-RO1552",3869,3824,1996,23,-59.8541656305219,-12.3674995948753
"00000000000000000793","ctb0033-RO1560",4053,4078,1996,23,-60.2977792988239,-12.7602795111681
"000000000000000007cc","ctb0033-RO1617",4726,4620,1996,23,-60.7272219439781,-12.9633335958389
"00000000000000000801","ctb0033-RO1671",3741,3665,1996,23,-60.1572239745183,-12.4702774150562
"00000000000000000861","ctb0033-RO1769",4407,4353,1996,23,-60.5866666196725,-13.4786094771709
"0000000000000000088b","ctb0033-RO1811",3979,4017,1996,23,-61.0800037238215,-12.906943803917
"0000000000000000088d","ctb0033-RO1813",3927,3903,1996,23,-61.0538867689515,-12.9652777638982
"000000000000000008a2","ctb0033-RO1834",4396,4315,1996,23,-60.7641655962059,-13.3358335205406
"000000000000000008cf","ctb0033-RO1880",4972,4550,1996,23,-61.0183343562524,-13.328609776834
"00000000000000000958","ctb0033-RO2117",3594,3504,1996,23,-64.5183318232136,-10.3169463026398
"0000000000000000098b","ctb0033-RO2168",3341,3280,1996,23,-64.8363905831538,-11.1627798041648
"000000000000000009c0","ctb0033-RO2221",3757,3692,1996,23,-60.2102783588522,-12.5238891870218
"00000000000000000a2e","ctb0033-RO2330",3265,3208,1996,23,-62.8916651362197,-8.29139073090992
"00000000000000000a47","ctb0033-RO2355",4074,3956,1996,23,-63.6436122650644,-8.91555340086601
"00000000000000000ab5","ctb0033-RO2465",3926,3880,1996,23,-61.9091646465077,-12.6702770155054
"00000000000000000aef","ctb0033-RO2523",3341,3278,1996,23,-61.0369466440494,-12.8674985959982
"00000000000000000afb","ctb0033-RO2535",4104,4074,1996,23,-61.3366651213568,-12.8997200602104
"00000000000000000b02","ctb0033-RO2542",4331,4272,1996,23,-61.2250003127764,-12.6397232550872
"00000000000000000b03","ctb0033-RO2543",4725,4603,1996,23,-61.2869461446109,-12.6719447192994
"00000000000000000b0e","ctb0033-RO2554",3431,3368,1996,23,-61.2813901046983,-12.5386131387003
"00000000000000000bab","ctb0033-RO2806",3408,3289,1996,23,-61.4061111611632,-11.7972207020491
"00000000000000000bb8","ctb0033-RO2819",3490,3373,1996,23,-60.9552782082556,-11.9783315504358
"00000000000000000bf8","ctb0033-RO2901",3294,3279,1996,23,-64.613890358789,-9.3086097814241
"00000000000000000bff","ctb0033-RO2908",3395,3357,1996,23,-64.6522207914444,-9.46722000589517
"00000000000000000c38","ctb0033-RO2965",3469,3424,1996,23,-65.9741658897489,-9.57416708556102
"00000000000000000c74","ctb0033-RO3025",3912,3724,1996,23,-62.6083338552838,-12.1941654187258
"00000000000000000c76","ctb0033-RO3027",3574,3439,1996,23,-62.617778231315,-12.1155559262546
"00000000000000000ca3","ctb0033-RO3072",4101,4086,1996,23,-61.3336106371352,-11.2572235644768
"00000000000000000cc7","ctb0033-RO3108",3335,3279,1996,23,-61.5402765936592,-11.6536108935218
"00000000000000000d27","ctb0033-RO3210",3222,3159,1996,23,-62.1608318508631,-9.87944606188203
"00000000000000000d2e","ctb0033-RO3217",3271,3188,1996,23,-62.2655538391033,-9.91416462268416
"00000000000000000d3d","ctb0033-RO3232",3712,3504,1996,23,-62.1469462101827,-8.9266654806912
"00000000000000000d43","ctb0033-RO3238",3311,3258,1996,23,-62.1466652868163,-9.31972186124929
"00000000000000000d49","ctb0033-RO3244",3562,3476,1996,23,-62.2030550787382,-9.20666581314022
"00000000000000000d55","ctb0033-RO3256",3442,3408,1996,23,-61.6697242972408,-9.49777822541444
"00000000000000000d79","ctb0033-RO3292",3269,3226,1996,23,-62.3261128905101,-9.71805335835361
"00000000000000000d92","ctb0033-RO3317",3355,3335,1996,23,-64.7508338112413,-9.6108342735235
"00000000000000000d94","ctb0033-RO3319",3787,3677,1996,23,-65.0027774798621,-9.57222291750172
"00000000000000000d9c","ctb0033-RO3327",3779,3767,1996,23,-65.0197220638652,-9.44583415724285
"00000000000000000da2","ctb0033-RO3333",4142,4155,1996,23,-65.0469448757965,-9.49500020545814
"00000000000000000da3","ctb0033-RO3334",0,0,1996,23,-65.1291662401209,-9.50722260144564
"00000000000000000db2","ctb0033-RO3349",5107,3904,1996,23,-64.8352758078904,-9.40416831699945
"00000000000000000dc3","ctb0033-RO3366",3506,3418,1996,23,-61.6680565934468,-11.6255542296935
"00000000000000000dff","ctb0033-RO3426",3464,3407,1996,23,-62.5475027987126,-9.61499907390742
"00000000000000000e13","ctb0033-RO3446",3137,3099,1996,23,-62.7369432478672,-9.93277691048124
"00000000000000000e24","ctb0033-RO3463",4256,4207,1996,23,-61.6361115934999,-8.94805578844458
"00000000000000000e29","ctb0033-RO3468",3515,3463,1996,23,-61.905276310389,-8.99277611290958
"00000000000000000e42","ctb0033-RO3493",4071,3824,1996,23,-62.4949968838083,-10.8699996880966
"00000000000000000e59","ctb0033-RO3516",3405,3248,1996,23,-61.9213870424952,-10.565835487039
"00000000000000000e98","ctb0033-RO3588",3537,3473,1996,23,-62.8913886719544,-8.38138876747162
"00000000000000000ee5","ctb0033-RO3665",3844,3676,1996,23,-62.1422240221671,-11.4694455609134
"00000000000000000ee7","ctb0033-RO3667",3218,3160,1996,23,-62.0316650706479,-11.356942441335
"00000000000000000f5c","ctb0033-RO3794",3491,3314,1996,23,-61.90777786608,-11.0588872087206
"00000000000000000f78","ctb0033-RO3855",3242,3160,1996,23,-62.6438907270839,-11.7400015173313
"00000000000000000f9f","ctb0033-RO3894",3439,3384,1996,23,-64.2719441945055,-9.12833278493434
"00000000000000000fa1","ctb0033-RO3896",3513,3477,1996,23,-64.2511112743837,-9.17749883314963
"00000000000000000655","ctb0033-RO1002",4656,4166,1996,24,-64.2355534708083,-12.3463902104883
"0000000000000000069b","ctb0033-RO1074",3515,3261,1996,24,-63.9713874062,-12.0219460178396
"0000000000000000070d","ctb0033-RO1256",3734,3489,1996,24,-63.7111096777104,-12.4369456346817
"00000000000000000737","ctb0033-RO1298",3836,3797,1996,24,-64.0066678137349,-11.569445361138
"00000000000000000740","ctb0033-RO1342",3313,3288,1996,24,-63.6927783132797,-10.3341673509082
