system:index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,.geo
00000000000000000c26,ctb0033-RO2947,3830.0,3743.0,1996,18,"{""type"":""Point"",""coordinates"":[-65.57250344415769,-9.817776694312874]}"
00000000000000000d88,ctb0033-RO3307,3277.0,3226.0,1996,18,"{""type"":""Point"",""coordinates"":[-64.48055431908881,-9.51861114553614]}"
00000000000000000d9e,ctb0033-RO3329,3413.0,3279.0,1996,18,"{""type"":""Point"",""coordinates"":[-65.05444508376834,-9.408056653118054]}"
00000000000000000da4,ctb0033-RO3335,3412.0,3335.0,1996,18,"{""type"":""Point"",""coordinates"":[-65.12611175589933,-9.498331153945065]}"
00000000000000000f08,ctb0033-RO3710,3391.0,3279.0,1996,18,"{""type"":""Point"",""coordinates"":[-63.76139050118906,-8.851944324338604]}"
00000000000000000f27,ctb0033-RO3741,4049.0,3981.0,1996,18,"{""type"":""Point"",""coordinates"":[-63.960832714006536,-8.62333513153054]}"
000000000000000008de,ctb0033-RO1895,3830.0,3689.0,1996,19,"{""type"":""Point"",""coordinates"":[-64.4319456585052,-9.217220505333731]}"
00000000000000000a37,ctb0033-RO2339,4060.0,3856.0,1996,19,"{""type"":""Point"",""coordinates"":[-62.99805482825387,-8.354723343172013]}"
00000000000000000c03,ctb0033-RO2912,4016.0,3950.0,1996,19,"{""type"":""Point"",""coordinates"":[-64.74694547512271,-9.377221969333476]}"
00000000000000000c09,ctb0033-RO2918,4283.0,4032.0,1996,19,"{""type"":""Point"",""coordinates"":[-65.43638938450125,-9.665832825916707]}"
00000000000000000c1e,ctb0033-RO2939,3554.0,3448.0,1996,19,"{""type"":""Point"",""coordinates"":[-65.52666834442932,-9.770831278422198]}"
00000000000000000d83,ctb0033-RO3302,3979.0,3962.0,1996,19,"{""type"":""Point"",""coordinates"":[-66.13111286952707,-9.764164922347295]}"
00000000000000000d8c,ctb0033-RO3311,3476.0,3443.0,1996,19,"{""type"":""Point"",""coordinates"":[-64.5088874471824,-9.335279664824764]}"
00000000000000000daa,ctb0033-RO3341,3866.0,3740.0,1996,19,"{""type"":""Point"",""coordinates"":[-64.87611225533789,-9.347221137445894]}"
00000000000000000ea0,ctb0033-RO3596,4542.0,3997.0,1996,19,"{""type"":""Point"",""coordinates"":[-62.9216659681073,-8.045279566467086]}"
00000000000000000f0a,ctb0033-RO3712,3555.0,3504.0,1996,19,"{""type"":""Point"",""coordinates"":[-63.75972279739507,-8.856942976619518]}"
00000000000000000f15,ctb0033-RO3723,3323.0,3271.0,1996,19,"{""type"":""Point"",""coordinates"":[-64.04055698174109,-9.174720813193336]}"
00000000000000000f2b,ctb0033-RO3745,3444.0,3231.0,1996,19,"{""type"":""Point"",""coordinates"":[-64.18499618306431,-9.107499864812644]}"
00000000000000000f9e,ctb0033-RO3893,3276.0,3240.0,1996,19,"{""type"":""Point"",""coordinates"":[-64.28305627433063,-9.113055904725236]}"
000000000000000008e0,ctb0033-RO1897,3809.0,3685.0,1996,20,"{""type"":""Point"",""coordinates"":[-64.5011107749452,-9.212221853052817]}"
00000000000000000bfd,ctb0033-RO2906,3838.0,3751.0,1996,20,"{""type"":""Point"",""coordinates"":[-64.55972119919169,-9.45555499753936]}"
00000000000000000c11,ctb0033-RO2926,3466.0,3449.0,1996,20,"{""type"":""Point"",""coordinates"":[-65.28055717998647,-9.937775562762157]}"
00000000000000000c21,ctb0033-RO2942,3524.0,3480.0,1996,20,"{""type"":""Point"",""coordinates"":[-65.53638918472583,-9.703886794306811]}"
00000000000000000d8d,ctb0033-RO3312,3434.0,3406.0,1996,20,"{""type"":""Point"",""coordinates"":[-64.56944649858926,-9.385279564937054]}"
00000000000000000db1,ctb0033-RO3348,5040.0,3905.0,1996,20,"{""type"":""Point"",""coordinates"":[-64.79888954329431,-9.362778941021364]}"
00000000000000000fa3,ctb0033-RO3898,3652.0,3471.0,1996,20,"{""type"":""Point"",""coordinates"":[-64.34916690654903,-9.248889041015305]}"
00000000000000000a33,ctb0033-RO2335,3370.0,3299.0,1996,21,"{""type"":""Point"",""coordinates"":[-62.98388826420708,-8.487221071874105]}"
00000000000000000a61,ctb0033-RO2381,3905.0,3868.0,1996,21,"{""type"":""Point"",""coordinates"":[-63.709446433017476,-8.690556079911238]}"
00000000000000000a73,ctb0033-RO2399,3400.0,3288.0,1996,21,"{""type"":""Point"",""coordinates"":[-63.93666884539791,-8.834723276070196]}"
00000000000000000bf9,ctb0033-RO2902,3506.0,3442.0,1996,21,"{""type"":""Point"",""coordinates"":[-64.64944277148807,-9.378332285495784]}"
00000000000000000c02,ctb0033-RO2911,3359.0,3300.0,1996,21,"{""type"":""Point"",""coordinates"":[-64.67694650678573,-9.35361102925548]}"
00000000000000000c0e,ctb0033-RO2923,3802.0,3752.0,1996,21,"{""type"":""Point"",""coordinates"":[-65.27166573248591,-9.849445229994448]}"
00000000000000000c27,ctb0033-RO2948,3420.0,3342.0,1996,21,"{""type"":""Point"",""coordinates"":[-65.6108338768131,-9.823332734225467]}"
00000000000000000c2b,ctb0033-RO2952,3542.0,3504.0,1996,21,"{""type"":""Point"",""coordinates"":[-65.68527856890039,-9.7405539822693]}"
00000000000000000c2c,ctb0033-RO2953,,,1996,21,"{""type"":""Point"",""coordinates"":[-65.73568424720854,-9.764905133122166]}"
00000000000000000c2d,ctb0033-RO2954,4995.0,3912.0,1996,21,"{""type"":""Point"",""coordinates"":[-65.58722293673512,-9.710557609482768]}"
00000000000000000c44,ctb0033-RO2977,3678.0,3639.0,1996,21,"{""type"":""Point"",""coordinates"":[-66.63833115525549,-9.823609198490782]}"
00000000000000000c55,ctb0033-RO2994,,,1996,21,"{""type"":""Point"",""coordinates"":[-66.42805778597919,-9.86916783395384]}"
00000000000000000da7,ctb0033-RO3338,3411.0,3346.0,1996,21,"{""type"":""Point"",""coordinates"":[-65.04916550812106,-9.548888441689035]}"
00000000000000000db3,ctb0033-RO3350,3819.0,3698.0,1996,21,"{""type"":""Point"",""coordinates"":[-64.8355567312568,-9.434164689785979]}"
00000000000000000f28,ctb0033-RO3742,4007.0,3867.0,1996,21,"{""type"":""Point"",""coordinates"":[-63.98027885370062,-8.636386920313976]}"
00000000000000000932,ctb0033-RO2080,3654.0,3597.0,1996,22,"{""type"":""Point"",""coordinates"":[-64.41389075833979,-9.247221337221314]}"
00000000000000000a26,ctb0033-RO2322,4392.0,4195.0,1996,22,"{""type"":""Point"",""coordinates"":[-63.013055244197666,-8.11611238670107]}"
00000000000000000a38,ctb0033-RO2340,3908.0,3812.0,1996,22,"{""type"":""Point"",""coordinates"":[-63.001666700107165,-8.351111471318724]}"
00000000000000000a3a,ctb0033-RO2342,3495.0,3407.0,1996,22,"{""type"":""Point"",""coordinates"":[-62.98444565183876,-8.208888443219067]}"
00000000000000000a64,ctb0033-RO2384,3711.0,3687.0,1996,22,"{""type"":""Point"",""coordinates"":[-63.84610896210348,-8.696945971720824]}"
00000000000000000d90,ctb0033-RO3315,3362.0,3272.0,1996,22,"{""type"":""Point"",""coordinates"":[-64.80361173130991,-9.570831677973041]}"
00000000000000000d9f,ctb0033-RO3330,0.0,0.0,1996,22,"{""type"":""Point"",""coordinates"":[-65.08055757953733,-9.420555513370864]}"
00000000000000000da8,ctb0033-RO3339,4018.0,3984.0,1996,22,"{""type"":""Point"",""coordinates"":[-65.04111237161854,-9.52360979781705]}"
00000000000000000a2e,ctb0033-RO2330,3197.0,3140.0,1996,23,"{""type"":""Point"",""coordinates"":[-62.89166513621971,-8.291390730909923]}"
00000000000000000bf8,ctb0033-RO2901,3278.0,3238.0,1996,23,"{""type"":""Point"",""coordinates"":[-64.61389035878895,-9.308609781424105]}"
00000000000000000bff,ctb0033-RO2908,3335.0,3288.0,1996,23,"{""type"":""Point"",""coordinates"":[-64.65222079144436,-9.467220005895173]}"
00000000000000000c38,ctb0033-RO2965,3467.0,3422.0,1996,23,"{""type"":""Point"",""coordinates"":[-65.97416588974893,-9.574167085561019]}"
00000000000000000d92,ctb0033-RO3317,3405.0,3363.0,1996,23,"{""type"":""Point"",""coordinates"":[-64.75083381124132,-9.610834273523503]}"
00000000000000000d94,ctb0033-RO3319,3832.0,3698.0,1996,23,"{""type"":""Point"",""coordinates"":[-65.00277747986208,-9.572222917501717]}"
00000000000000000d9c,ctb0033-RO3327,3806.0,3783.0,1996,23,"{""type"":""Point"",""coordinates"":[-65.01972206386516,-9.44583415724285]}"
00000000000000000da2,ctb0033-RO3333,4138.0,4183.0,1996,23,"{""type"":""Point"",""coordinates"":[-65.04694487579646,-9.49500020545814]}"
00000000000000000da3,ctb0033-RO3334,0.0,0.0,1996,23,"{""type"":""Point"",""coordinates"":[-65.12916624012094,-9.507222601445637]}"
00000000000000000db2,ctb0033-RO3349,5749.0,3907.0,1996,23,"{""type"":""Point"",""coordinates"":[-64.83527580789043,-9.40416831699945]}"
00000000000000000e98,ctb0033-RO3588,3424.0,3342.0,1996,23,"{""type"":""Point"",""coordinates"":[-62.8913886719544,-8.381388767471622]}"
00000000000000000f9f,ctb0033-RO3894,3421.0,3369.0,1996,23,"{""type"":""Point"",""coordinates"":[-64.27194419450545,-9.12833278493434]}"
00000000000000000fa1,ctb0033-RO3896,3475.0,3393.0,1996,23,"{""type"":""Point"",""coordinates"":[-64.25111127438375,-9.177498833149635]}"
00000000000000000c29,ctb0033-RO2950,3682.0,3533.0,1996,24,"{""type"":""Point"",""coordinates"":[-65.70360993333111,-9.807779389751051]}"
00000000000000000c3a,ctb0033-RO2967,3683.0,3596.0,1996,24,"{""type"":""Point"",""coordinates"":[-66.00499611443246,-9.602500213654615]}"
00000000000000000c52,ctb0033-RO2991,3503.0,3477.0,1996,24,"{""type"":""Point"",""coordinates"":[-66.32055777778271,-9.594166153785723]}"
00000000000000000c56,ctb0033-RO2995,3967.0,3856.0,1996,24,"{""type"":""Point"",""coordinates"":[-66.4197237261103,-9.84138763439087]}"
00000000000000000d95,ctb0033-RO3320,4507.0,4090.0,1996,24,"{""type"":""Point"",""coordinates"":[-64.94416705561558,-9.596944173742019]}"
00000000000000000e9e,ctb0033-RO3594,4006.0,3898.0,1996,24,"{""type"":""Point"",""coordinates"":[-62.990001691751345,-8.315554599518547]}"
00000000000000000f09,ctb0033-RO3711,3781.0,3696.0,1996,24,"{""type"":""Point"",""coordinates"":[-63.762777281616685,-8.915834324232376]}"
00000000000000000f0d,ctb0033-RO3715,4034.0,3923.0,1996,24,"{""type"":""Point"",""coordinates"":[-64.13416689015608,-8.734442552479251]}"
00000000000000000a6a,ctb0033-RO2390,3878.0,3807.0,1996,25,"{""type"":""Point"",""coordinates"":[-63.64138717363872,-8.625832228120471]}"
00000000000000000c0a,ctb0033-RO2919,3861.0,3789.0,1996,25,"{""type"":""Point"",""coordinates"":[-65.40138990033276,-9.675277201947905]}"
00000000000000000c23,ctb0033-RO2944,4053.0,4049.0,1996,25,"{""type"":""Point"",""coordinates"":[-65.44972209665106,-9.668610845873003]}"
00000000000000000c36,ctb0033-RO2963,3338.0,3245.0,1996,25,"{""type"":""Point"",""coordinates"":[-65.98138963345552,-9.464999373570558]}"
00000000000000000d8b,ctb0033-RO3310,3744.0,3687.0,1996,25,"{""type"":""Point"",""coordinates"":[-64.51611119088899,-9.375554265539485]}"
00000000000000000d97,ctb0033-RO3322,3395.0,3310.0,1996,25,"{""type"":""Point"",""coordinates"":[-64.866110491675,-9.572775846032345]}"
00000000000000000d98,ctb0033-RO3323,3521.0,3456.0,1996,25,"{""type"":""Point"",""coordinates"":[-64.78083464312891,-9.514722809417535]}"
00000000000000000f03,ctb0033-RO3705,4088.0,3886.0,1996,25,"{""type"":""Point"",""coordinates"":[-64.05888834617181,-8.889445364198084]}"
000000000000000008dd,ctb0033-RO1894,7376.0,4149.0,1996,26,"{""type"":""Point"",""coordinates"":[-64.44277681496402,-9.198889140903015]}"
00000000000000000a2d,ctb0033-RO2329,4250.0,4013.0,1996,26,"{""type"":""Point"",""coordinates"":[-62.90722293979518,-8.32055771090051]}"
00000000000000000c40,ctb0033-RO2973,3930.0,3853.0,1996,26,"{""type"":""Point"",""coordinates"":[-65.90027858529334,-9.719721062147599]}"
00000000000000000db0,ctb0033-RO3347,4947.0,4031.0,1996,26,"{""type"":""Point"",""coordinates"":[-64.84861297914128,-9.364999573345978]}"
00000000000000000db6,ctb0033-RO3353,3917.0,3829.0,1996,26,"{""type"":""Point"",""coordinates"":[-64.02722426959129,-8.894167552213686]}"
00000000000000000e9b,ctb0033-RO3591,,,1996,26,"{""type"":""Point"",""coordinates"":[-62.938610552110376,-8.357501363128309]}"
00000000000000000f21,ctb0033-RO3735,4017.0,3926.0,1996,26,"{""type"":""Point"",""coordinates"":[-63.88083198200666,-8.352779175112712]}"
00000000000000000c00,ctb0033-RO2909,3428.0,3244.0,1996,27,"{""type"":""Point"",""coordinates"":[-64.66416672316655,-9.308333317158791]}"
00000000000000000c0b,ctb0033-RO2920,4097.0,3774.0,1996,27,"{""type"":""Point"",""coordinates"":[-65.32611135634848,-9.7358317942537]}"
00000000000000000c1a,ctb0033-RO2935,3583.0,3518.0,1996,27,"{""type"":""Point"",""coordinates"":[-65.13138687244557,-9.744999706019584]}"
00000000000000000c20,ctb0033-RO2941,3807.0,3786.0,1996,27,"{""type"":""Point"",""coordinates"":[-65.55416762062592,-9.645833757692003]}"
00000000000000000c2e,ctb0033-RO2955,4203.0,4028.0,1996,27,"{""type"":""Point"",""coordinates"":[-65.60527783690051,-9.662501877429783]}"
00000000000000000c39,ctb0033-RO2966,3536.0,3463.0,1996,27,"{""type"":""Point"",""coordinates"":[-65.93222358524022,-9.574443549826333]}"
00000000000000000c3b,ctb0033-RO2968,5484.0,4032.0,1996,27,"{""type"":""Point"",""coordinates"":[-65.08916810367151,-9.674724273417278]}"
00000000000000000c43,ctb0033-RO2976,3855.0,3815.0,1996,27,"{""type"":""Point"",""coordinates"":[-66.63805469099017,-9.870278150116146]}"
00000000000000000c50,ctb0033-RO2989,3850.0,3743.0,1996,27,"{""type"":""Point"",""coordinates"":[-66.31194279454746,-9.7358317942537]}"
00000000000000000efe,ctb0033-RO3700,4042.0,3982.0,1996,27,"{""type"":""Point"",""coordinates"":[-63.96222395353521,-8.942499748531983]}"
00000000000000000f04,ctb0033-RO3706,4317.0,4345.0,1996,27,"{""type"":""Point"",""coordinates"":[-63.895279469419826,-8.891942460788014]}"
00000000000000000f16,ctb0033-RO3724,3857.0,3832.0,1996,27,"{""type"":""Point"",""coordinates"":[-64.06083251423111,-9.139444864759527]}"
00000000000000000f1a,ctb0033-RO3728,3905.0,3697.0,1996,27,"{""type"":""Point"",""coordinates"":[-63.526667880836726,-8.01472134694782]}"
00000000000000000a69,ctb0033-RO2389,3966.0,3912.0,1996,28,"{""type"":""Point"",""coordinates"":[-63.697224037029976,-8.644720980182868]}"
00000000000000000c13,ctb0033-RO2928,5901.0,4417.0,1996,28,"{""type"":""Point"",""coordinates"":[-65.2513901999959,-9.710000221851088]}"
00000000000000000c28,ctb0033-RO2949,3972.0,3925.0,1996,28,"{""type"":""Point"",""coordinates"":[-65.64805399330622,-9.791387734278581]}"
00000000000000000ea3,ctb0033-RO3599,4101.0,3898.0,1996,28,"{""type"":""Point"",""coordinates"":[-63.088333788181934,-8.171387403359587]}"
00000000000000000eff,ctb0033-RO3701,3660.0,3589.0,1996,28,"{""type"":""Point"",""coordinates"":[-63.916388853806836,-8.945554232753592]}"
00000000000000000f19,ctb0033-RO3727,4059.0,3970.0,1996,28,"{""type"":""Point"",""coordinates"":[-63.43277704905536,-8.01833321880111]}"
00000000000000000fa2,ctb0033-RO3897,3469.0,3401.0,1996,28,"{""type"":""Point"",""coordinates"":[-64.33861221435552,-9.284998841346109]}"
00000000000000000a62,ctb0033-RO2382,3747.0,3664.0,1996,29,"{""type"":""Point"",""coordinates"":[-63.755834461276464,-8.70083430783943]}"
00000000000000000a65,ctb0033-RO2385,3921.0,3865.0,1996,29,"{""type"":""Point"",""coordinates"":[-63.82888791383506,-8.67333503164283]}"
00000000000000000c07,ctb0033-RO2916,3215.0,3177.0,1996,29,"{""type"":""Point"",""coordinates"":[-64.8499997595689,-9.644723441529695]}"
00000000000000000c16,ctb0033-RO2931,3819.0,3506.0,1996,29,"{""type"":""Point"",""coordinates"":[-65.24360906865763,-9.806111685957061]}"
00000000000000000c35,ctb0033-RO2962,3814.0,3769.0,1996,29,"{""type"":""Point"",""coordinates"":[-65.98527796957413,-9.413055305398967]}"
00000000000000000c45,ctb0033-RO2978,4024.0,3919.0,1996,29,"{""type"":""Point"",""coordinates"":[-66.59472114695278,-9.805277834060067]}"
00000000000000000e9d,ctb0033-RO3593,3466.0,3405.0,1996,29,"{""type"":""Point"",""coordinates"":[-62.96472304787936,-8.37472241139672]}"
00000000000000000f1d,ctb0033-RO3731,4400.0,4312.0,1996,29,"{""type"":""Point"",""coordinates"":[-63.607498005632536,-8.0844438510195]}"
00000000000000000c1f,ctb0033-RO2940,3436.0,3369.0,1996,30,"{""type"":""Point"",""coordinates"":[-65.55555440105354,-9.745276170284898]}"
00000000000000000c54,ctb0033-RO2993,3792.0,3670.0,1996,30,"{""type"":""Point"",""coordinates"":[-66.40388945826952,-9.745276170284898]}"
00000000000000000f0c,ctb0033-RO3714,4009.0,3921.0,1996,30,"{""type"":""Point"",""coordinates"":[-64.00750166563189,-8.760278583982915]}"
00000000000000000a6f,ctb0033-RO2395,4277.0,4297.0,1996,31,"{""type"":""Point"",""coordinates"":[-63.91722270570383,-8.80277827612331]}"
00000000000000000c1d,ctb0033-RO2938,4135.0,4081.0,1996,31,"{""type"":""Point"",""coordinates"":[-64.56194629061736,-9.431944057461365]}"
00000000000000000c4f,ctb0033-RO2988,3349.0,3255.0,1996,31,"{""type"":""Point"",""coordinates"":[-66.47694291082811,-9.609166569729515]}"
00000000000000000c51,ctb0033-RO2990,3871.0,3750.0,1996,31,"{""type"":""Point"",""coordinates"":[-66.32166809394502,-9.666943142079013]}"
00000000000000000c57,ctb0033-RO2996,3295.0,3224.0,1996,31,"{""type"":""Point"",""coordinates"":[-66.35361309389191,-9.837222834006953]}"
00000000000000000dac,ctb0033-RO3343,3497.0,3441.0,1996,31,"{""type"":""Point"",""coordinates"":[-64.87333423538159,-9.367501129036965]}"
00000000000000000e9f,ctb0033-RO3595,3452.0,3373.0,1996,31,"{""type"":""Point"",""coordinates"":[-63.01472294799166,-8.323331271755757]}"
00000000000000000f18,ctb0033-RO3726,5238.0,4411.0,1996,31,"{""type"":""Point"",""coordinates"":[-63.388056724590356,-7.978335082351701]}"
000000000000000008dc,ctb0033-RO1893,3357.0,3280.0,1996,32,"{""type"":""Point"",""coordinates"":[-64.44416805449269,-9.199722992800009]}"
00000000000000000a60,ctb0033-RO2380,4838.0,4440.0,1996,32,"{""type"":""Point"",""coordinates"":[-63.85666811339804,-8.64416805165224]}"
00000000000000000a70,ctb0033-RO2396,3625.0,3552.0,1996,32,"{""type"":""Point"",""coordinates"":[-63.96222395353521,-8.838611612188803]}"
00000000000000000c37,ctb0033-RO2964,3538.0,3511.0,1996,32,"{""type"":""Point"",""coordinates"":[-65.9800028530279,-9.50805645334263]}"
00000000000000000f24,ctb0033-RO3738,4039.0,3953.0,1996,32,"{""type"":""Point"",""coordinates"":[-63.970277090037726,-8.494444815580685]}"
00000000000000000a2f,ctb0033-RO2331,3637.0,3354.0,1996,33,"{""type"":""Point"",""coordinates"":[-62.868611583773394,-8.25833541480073]}"
00000000000000000a72,ctb0033-RO2398,4146.0,3513.0,1996,33,"{""type"":""Point"",""coordinates"":[-64.0144444859721,-8.928890572116867]}"
00000000000000000c42,ctb0033-RO2975,4141.0,4047.0,1996,33,"{""type"":""Point"",""coordinates"":[-66.69472094717736,-9.791111270013268]}"
00000000000000000c4a,ctb0033-RO2983,3642.0,3608.0,1996,33,"{""type"":""Point"",""coordinates"":[-66.61389082238155,-9.734721478091393]}"
00000000000000000c4b,ctb0033-RO2984,4039.0,3929.0,1996,33,"{""type"":""Point"",""coordinates"":[-66.5572201070933,-9.836665446375271]}"
00000000000000000d9d,ctb0033-RO3328,3946.0,3925.0,1996,33,"{""type"":""Point"",""coordinates"":[-65.01388955968726,-9.439720729698573]}"
00000000000000000c19,ctb0033-RO2934,4070.0,3985.0,1996,34,"{""type"":""Point"",""coordinates"":[-65.10110957629266,-9.766109090406598]}"
00000000000000000c1c,ctb0033-RO2937,3932.0,3814.0,1996,34,"{""type"":""Point"",""coordinates"":[-64.63194525895435,-9.441945821124245]}"
00000000000000000c41,ctb0033-RO2974,3900.0,3806.0,1996,34,"{""type"":""Point"",""coordinates"":[-65.91555546550244,-9.689443765994703]}"
00000000000000000f23,ctb0033-RO3737,4093.0,3953.0,1996,34,"{""type"":""Point"",""coordinates"":[-63.94333520147282,-8.403612927121996]}"
00000000000000000a39,ctb0033-RO2341,,,1996,35,"{""type"":""Point"",""coordinates"":[-63.00611242385744,-8.283056671041033]}"
00000000000000000d81,ctb0033-RO3300,3766.0,3608.0,1996,35,"{""type"":""Point"",""coordinates"":[-66.23888934198885,-9.699721993922894]}"
00000000000000000dab,ctb0033-RO3342,3447.0,3293.0,1996,35,"{""type"":""Point"",""coordinates"":[-64.87583133197153,-9.353334564990163]}"
00000000000000000f30,ctb0033-RO3750,3498.0,3457.0,1996,35,"{""type"":""Point"",""coordinates"":[-63.82305540965715,-9.12305766838811]}"
00000000000000000a6b,ctb0033-RO2391,4038.0,3994.0,1996,36,"{""type"":""Point"",""coordinates"":[-63.599997797660635,-8.659444931861344]}"
